identifier,lease,lag_lease,lag_market_value,lag_dividend,lag_loss,lag_cash,lag_tax_rate,lag_big4_auditor
21227,0.005207284,0.038234367,9.477555677,0,0,0.006868904,0.21,1
21238,0.997810149,0.834047415,5.868683844,0,0,0.399758799,0.219002,1
21238,1.130676913,1.020335309,6.378487133,0,1,0.364581643,0.173758,1
21238,1.183896116,1.051145278,6.713794124,0,0,0.266889527,0.320407,1
21238,0.749543127,0.887509726,7.325637844,0,0,0.319164239,0.21,1
21429,0.642008527,0.684395464,7.43320061,0.012578477,0,0.170702026,0.345697,1
21429,0.702009227,0.602900684,7.686692466,0.011878026,0,0.146649491,0.350612,1
21429,1.076508378,0.650061058,7.835586178,0.011068506,0,0.161052106,0.350695,1
21429,0.79637374,0.813695868,7.538870916,0.00941169,0,0.122266768,0.21,1
21431,0.226853821,0.18431873,6.807337417,0.001701404,1,0.001701404,0.35,1
21431,0.188857413,0.251809884,6.808752808,0,0,0.001888574,0.371975,1
21431,0.193330111,0.193330111,6.726251244,0,1,0.003222169,0.030002,1
21431,0.447052249,0.167644593,6.72021533,0,0,0.002374965,0.21,1
21433,2.187182096,1.957470548,8.740367379,0,1,0.050634988,0.138,1
21433,1.685618729,1.981419547,8.821317335,0,1,0.025373467,0.35,1
21433,1.072155983,1.297571916,8.938004581,0,0,0.02525345,0.35,1
21433,1.389853311,1.016621821,9.103874606,0,0,0.027851315,0.21,1
21440,0.063522599,0.09087539,7.819207524,0.013113309,0,0.163658862,0.35,1
21440,0.027539894,0.057815539,8.179979472,0.013069595,0,0.223836417,0.35,1
21440,0.022921195,0.032784433,8.382807285,0.0583618,0,0.215417831,0.35,1
21440,0.052514769,0.038234367,8.252680027,0.018784352,0,0.173692781,0.21,1
21515,1.013826527,1.118950894,7.761055092,0,0,0.033515074,0.350033,1
21515,1.115048517,1.055678213,8.278366297,0,1,0.062413032,0.378365,1
21515,0.957663928,1.048371622,8.382164908,0,0,0.081462487,0.370899,1
21515,1.016614824,1.041271527,7.829534124,0,0,0.0230635,0.21,1
21540,6.87047299,3.042265769,8.297765184,0,1,0.555832941,0.181152,1
21540,9.295205486,6.265204816,8.00915586,0,1,0.457648392,0.005257,1
21540,8.77334241,5.834829813,8.865104951,0,1,0.51095308,0.0061,1
21540,7.58378507,5.630060555,9.008784599,0,1,0.509685591,0.022917,1
21601,0.280091738,0.196393736,6.675663108,0,1,0.959124165,0.00010339,1
21601,0.302063718,0.163329618,6.829758796,0,1,0.960804018,0.023967,1
21628,1.360239709,1.441543493,5.097394106,0.071714809,0,0.046102595,0.349945,0
21628,1.292949893,1.459961368,5.882154576,0.09502332,0,0.056012577,0.350001,0
21628,2.014053808,1.286964443,5.674572487,0.111639936,0,0.04485507,0.350002,0
21628,1.839920639,2.154927862,5.610068687,0.13430098,0,0.043102038,0.21,0
21739,1.703875234,1.604312386,7.911064143,0,0,0.056590195,0.35,1
21739,2.012015206,1.733708731,8.130142029,0,0,0.068178695,0.35,1
21739,1.300607556,1.312400128,8.664619199,0,0,0.057441143,0.35,1
21739,1.404690524,1.370640273,8.701799503,0,0,0.04541362,0.21,1
21743,0.246164467,0.245256111,5.813573242,0.090835597,0,0.268292018,0.38,0
21743,0.280603645,0.268705257,5.6106526,0.170360978,0,0.27001408,0.38,0
21743,0.309250866,0.30178619,5.993428592,0.144583184,0,0.296358304,0.349458,0
21743,0.337408928,0.331690133,5.99749289,0.165408637,0,0.291898754,0.21,0
21761,1.663688704,1.639864999,9.065036642,0.023108993,0,0.162080604,0.35,1
21761,1.479915433,1.77167019,9.027504563,0.034799154,0,0.092642706,0.35,1
21761,0.693697756,1.213971073,9.069744082,0.027990704,0,0.25184697,0.35,1
21761,0.555112352,0.664805212,9.04345959,0.026625449,0,0.267384656,0.21,1
21777,1.30571907,1.177304527,6.71286328,0,0,0.005363875,0.362753,1
21777,1.303877905,1.078486174,7.075887052,0,0,0.020334046,0.35,1
21777,1.207129629,1.105673536,7.68281124,0,0,0.02908408,0.35,1
21777,0.861043005,0.828450653,8.027338901,0,0,0.041579322,0.21,1
21798,0.068966737,0.42264231,5.651538307,0,1,0.09972767,0.103289,1
21798,0.764723094,0.061683972,5.842715958,0,1,0.030905252,0.255892,1
21798,1.102315161,0.722180732,6.500944791,0,1,0.01631068,0.180717,1
21798,1.231736506,1.054549352,7.04143854,0,1,0.053970636,0.039835,1
21808,0.182036637,0.209960996,6.244163017,0,0,0.063055468,0.244,1
21808,0.931730297,0.186392426,6.682668215,0,0,0.049026926,0.024446,1
21808,0.655581096,0.339971668,7.842585841,0,0,0.0438447,0.063282,1
21808,0.338173535,0.393303721,7.935929062,0,0,0.046113973,0.21,1
21833,0.007589845,0.032784433,6.985469546,0.012257599,0,0.017912034,0.35,1
21833,0.007092953,0.038234367,6.831648729,0.026846828,0,0.007199347,0.21,1
21841,0.923327558,0.796670182,6.797469052,0,1,0.74528213,0.013841,1
21841,1.457265316,1.098691767,7.162006103,0,1,0.700378183,0.078761,1
21841,3.949302323,1.599522788,6.266426055,0,1,0.780826635,0.001238,1
21841,3.157831241,6.45641268,6.426718447,0,1,0.72793992,0.010563,1
21847,5.765975887,4.125166191,7.56639643,0,1,0.474419069,0.000056,1
21847,7.44740236,4.891917384,7.427648468,0,1,0.440846182,0.009515,1
21847,3.897216274,2.716326746,8.106292899,0,1,0.714852389,0.11131,1
21847,5.09213349,3.328125206,8.505361269,0,1,0.716377302,0.000043,1
21898,10.32922768,7.21693031,6.426019221,0.126414124,0,0.004432147,0.349103,1
21898,6.275425253,6.257069008,5.512177964,0,0,0.013340725,0.35,1
21898,6.284687781,5.984111913,5.57096812,0,0,0.01420663,0.37999922,1
21898,6.442313089,6.045674651,6.182144822,0,0,0.015334872,0.21,1
21901,0.027838342,0.034146262,7.543635013,0,1,0.385000021,0.026583,1
21901,0.094771186,0.043154871,7.217025883,0,1,0.539192677,0.024508,1
21901,0.049407445,0.049518723,8.271396279,0,1,0.818692483,0.062569,1
21901,0.11844224,0.050420283,8.28243064,0,1,0.705659109,0.098872,1
21916,0.744205534,0.651136914,7.549609923,0,1,0.665114378,0.003099,1
21916,0.531372581,0.503271146,7.649182694,0,1,0.641820508,0.01961,1
21916,0.878525997,0.503902602,7.627111736,0,1,0.593125077,0.011484,1
21916,1.063232538,0.861339276,7.070696035,0,1,0.571232693,0.040425,1
21983,7.260693932,5.957282703,5.759865347,0,0,0.1830502,0.38,0
21983,7.293728774,5.641924411,5.852454603,0,0,0.133766792,0.38,0
21983,9.371362846,8.248551985,5.270997042,0,1,0.096797935,0.01186,0
21983,9.944466837,8.757349507,5.379961868,0,0,0.079633788,0.21,0
22000,2.248167066,1.845095382,6.578520292,0.000243233,1,0.529344314,0.000351,1
22000,2.556185074,2.259977784,6.333657266,0,1,0.438135291,0.016741,1
22000,3.014931998,2.320007609,6.809784282,0,1,0.48630124,0.01076,1
22000,1.816443181,2.057452912,7.365647839,0,1,0.425544435,0,1
22035,1.895145631,1.949514563,4.127912308,0,1,0.958291262,0.061407,0
22035,2.487701252,1.364042934,5.933737177,0,1,0.846489267,0.010893,0
22035,1.943921885,0.664397265,5.978331941,0,1,0.93608349,0.00126,0
22035,2.69424759,2.770861265,5.812106036,0,1,0.888463257,0,0
22037,0.377827492,0.357231632,4.668319242,0,1,0.801115017,0.066567,1
22037,1.01852419,0.465511056,5.065524157,0,1,0.588118968,0.091079,1
22037,1.436890677,1.262294904,5.60871004,0,1,0.288332448,0.000706,1
22037,1.091714729,0.787008714,5.896809275,0,1,0.516152983,0.004167,1
22039,1.610443694,1.601857302,7.868362262,0,0,0.070559494,0.281,1
22039,4.708627893,1.513845094,7.947301618,0,0,0.079998013,0.356,1
22039,0.828782628,0.832721761,8.423631594,0,1,0.044191858,0.154168,1
22039,0.682820419,0.832319192,8.310830107,0,0,0.021493309,0.21,1
22040,0.965575833,1.530870652,4.709613982,0,1,0.150905942,0.011329,1
22040,2.060589157,0.784923101,5.070008938,0,1,0.190971392,0.020017,1
22040,0.96672462,1.103253585,6.108880582,0,1,0.079378793,0.294927,1
22040,0.551326785,0.562709283,6.370022585,0,1,0.034640044,0.21,1
22047,0.162489765,0.147084891,5.86248734,0,0,0.044950578,0.025878,0
22047,0.162112003,0.14233323,6.19849457,0,0,0.073203644,0.025089,0
22047,0.20629502,0.143246819,6.348734539,0,0,0.065806968,0.37999922,0
22047,0.168361764,0.161091596,5.903236758,0,0,0.053257162,0.21,0
22155,10.68135342,7.478707706,8.444488752,0,0,0.001287363,0.35,1
22155,9.910371277,9.243726759,7.835007751,0,0,0.001382077,0.21,1
22182,3.191404966,2.168780292,7.399373557,0,1,0.758412004,0.00003765,1
22182,3.510005298,2.869136406,7.17281167,0,1,0.649794188,0.00016318,1
22182,3.72272326,2.933837494,7.588350274,0,1,0.585932909,0.115202,1
22182,3.693444553,2.958094044,8.330197454,0,1,0.559227295,0.003967,1
22207,0.531166253,0.535823529,6.987063785,0,0,0.023508192,0.37368,1
22207,0.776596827,0.595252312,6.946509682,0,1,0.03093472,0.350042,1
22207,0.751737327,0.791591939,7.030145463,0,0,0.025950582,0.357749,1
22207,1.464599531,0.747817632,6.792570552,0,0,0.042147601,0.21,1
22260,0.879550452,0.864280479,10.20235874,0,0,0.024157097,0.35,1
22260,0.85609337,0.85313111,10.21928593,0,0,0.020587713,0.35,1
22260,0.874484191,0.789768535,10.33371295,0,0,0.021479518,0.35,1
22260,1.048282195,0.816180784,10.66132831,0.012650802,0,0.014002602,0.21,1
22325,0.104245248,0.11061511,9.299063633,0.062505908,0,0.674360385,0.355253,1
22325,0.115277265,0.105864337,9.395356164,0.066136806,0,0.692015847,0.355301,1
22325,0.187700452,0.117286414,9.572082269,0.070148667,0,0.700650686,0.35,1
22325,0.237178449,0.17599982,9.814872407,0.069832844,0,0.681919193,0.21,1
22447,4.764637253,3.075669563,6.872517041,0,1,0.212339215,0.165332,1
22447,1.436400034,3.711522193,6.495362772,0,1,0.045163707,0.010211,1
22447,4.64514434,1.221086131,6.782828225,0,0,0.088534496,0.030432,1
22447,7.511771479,4.284763687,6.501639639,0,0,0.053793504,0.055171,1
22583,4.272625811,3.746882323,7.300818035,0,0,0.010450991,0.35,1
22583,2.833185861,4.092715696,7.1543888,0,0,0.025051031,0.21,1
22603,0.320218147,0.262083926,6.904660335,0,0,0.077792602,0.35,1
22603,0.310160182,0.275861722,7.733957207,0,0,0.05155267,0.35,1
22603,0.250281663,0.227785621,8.151747162,0,0,0.101273376,0.35,1
22603,0.258137032,0.245720118,7.233146057,0,0,0.033312587,0.082458,1
22632,0.310162236,0.034146262,7.675820489,0,0,0.420246243,0.35,0
22632,0.065702277,0.08945487,6.769422848,0,0,0.135408482,0.35,0
22632,0.114450587,0.072287864,6.624261225,0,1,0.090330516,0.350003,0
22632,0.120484681,0.116485453,6.231232347,0,0,0.062582206,0.21,0
22653,0.573893835,0.457770399,7.913980297,0,0,0.102579977,0.35,1
22653,0.742667963,0.501829313,8.057528779,0,0,0.051549734,0.35,1
22653,0.724112597,0.734157118,7.068102373,0,1,0.015142368,0.35,1
22653,0.724672599,0.824334681,6.842975577,0,1,0.008746246,0.21,1
22672,5.450708344,3.741038659,6.663955346,0,1,0.187391812,0.35,1
22672,4.482212734,3.843967045,6.802566182,0,0,0.13684099,0.35,1
22672,6.754057534,5.125943996,7.044003577,0,1,0.179647093,0.119708,1
22672,8.295879659,5.206115322,7.201054411,0,0,0.142274279,0.21,1
22708,0.745095819,0.731527384,7.855203922,0,0,0.654307709,0.349991,1
22708,0.691701856,0.787207218,7.329964092,0,0,0.543979934,0.279176,1
22708,1.130564639,0.732203908,7.677342532,0,0,0.478587608,0.342828,1
22708,0.442746622,0.585505994,7.68009815,0,1,0.063802458,0.21,1
22731,0.769411686,0.799650573,4.365841992,0,0,0.000570692,0.34,0
22731,0.45551215,0.690809816,4.222165494,0,0,0.090574518,0.089311,0
22731,1.502486976,0.444418283,4.18786162,0,0,0.166127086,0.339845,0
22731,1.559792028,1.462394546,4.158848283,0,0,0.24777633,0.21,0
22741,0.984439505,1.333756748,6.877847672,0.016671959,1,0.058113687,0.071297,1
22741,0.97359736,1.02310231,8.302428462,0.003630363,0,0.148844884,0.350977,1
22741,0.932400932,0.808994927,9.122473439,0.007267243,0,0.213355272,0.359147,1
22741,1.113827764,0.923662048,8.480407125,0.015892421,0,0.163135018,0.21,1
22815,0.82592985,0.847664846,8.589981651,0,0,0.031515744,0.362476,1
22815,0.966301922,0.827481082,8.932832368,0,0,0.089063095,0.352752,1
22815,0.993439114,0.825927132,9.221804013,0,0,0.125029082,0.350001,1
22815,0.588601897,0.739214736,9.018831016,0,0,0.02986289,0.21,1
22867,4.495264112,3.972529296,5.56905551,0,1,0.810704894,0.00003765,1
22867,7.429717339,5.390697354,5.788991384,0,1,0.70893449,0.00016318,1
22867,5.186708231,4.598773913,6.187548631,0,1,0.306332256,0.000991,1
22867,3.589212571,3.869111779,6.727215965,0,1,0.444887775,0,1
23027,1.864998568,2.043575987,7.158291404,0.040515397,0,0.442812646,0.35,1
23027,2.090928905,1.789995641,7.341807261,0.046497285,0,0.447897678,0.35,1
23027,1.642443282,1.92043022,7.513259556,0.049992152,0,0.446776421,0.35352,1
23027,1.479519593,1.539655731,7.86768552,0.058690312,0,0.456450347,0.21,1
23071,0.817423116,1.146107237,7.673539806,0,1,0.100748828,0.1933,1
23071,0.760516517,0.755235153,8.037576173,0,1,0.151231878,0.321543,1
23071,0.717982678,0.501890804,8.807903879,0,0,0.103689246,0.35,1
23071,0.831771707,0.677252852,9.311107036,0,0,0.156376368,0.21,1
23083,0.822287678,0.859106529,7.786372575,0.00994109,1,0.30811242,0.355,1
23083,0.773895466,0.773895466,8.033068919,0.036788911,0,0.165925498,0.3804176,1
23083,0.608686115,0.734810265,7.935803248,0.038001755,0,0.207282299,0.350132,1
23083,0.528501321,0.349188373,8.159377368,0.022681515,0,0.164244369,0.21,1
23084,0.634306962,0.645870537,6.944260057,0,0,0.246053336,0.355318,1
23084,0.68795818,0.601050299,7.316259099,0,0,0.340943568,0.362354,1
23084,0.728168417,0.655599511,7.265472589,0,1,0.354045669,0.359212,1
23084,0.76598222,0.803881285,6.775299034,0.014322162,0,0.241133856,0.21,1
23119,0.786499944,0.738079815,7.264367831,0,0,0.485473961,0.342618,1
23119,1.137284306,0.604874219,6.686415101,0,0,0.337468989,0.35,1
23119,1.081076867,0.704812843,7.405603955,0,0,0.377266667,0.35,1
23119,1.090959613,0.718838909,7.387994038,0,0,0.329653945,0.21,1
23167,0.456135243,0.41208945,5.337129342,0,0,0.197313953,0.331,1
23167,0.241843191,0.439780326,5.796021215,0,0,0.188252611,0.346398,0
23167,0.441152608,0.22716824,6.192410341,0,0,0.211672121,0.35876,0
23167,0.508083141,0.424486875,6.504056859,0,0,0.1960121,0.21,0
23195,1.09091357,0.871851087,6.180723402,0,0,0.139424033,0.359066,1
23195,1.327511164,1.097409229,6.072209001,0,0,0.126832187,0.350297,1
23195,1.279797963,1.279797963,5.516325152,0,1,0.074748733,0.13383,1
23195,1.397766799,1.344006537,6.20004436,0,1,0.114790702,0.21,1
23224,0.734892526,0.549636199,6.831770485,0.00964004,0,0.045603605,0.355754,1
23224,0.650162362,0.649140255,7.084882653,0.008424207,0,0.055014918,0.3551,1
23224,0.531717395,0.504663436,7.345163626,0.006550866,0,0.036111085,0.351488,1
23224,0.506275284,0.529751281,7.474910318,0.006543242,0,0.024090167,0.21,1
23225,0.07369045,0.055516312,7.835792265,0.203975903,0,0.08462262,0.350004,1
23225,0.132544081,0.074287665,8.174374615,0.024651624,0,0.098792575,0.35,1
23225,0.079654551,0.083486264,8.30174467,0.016776592,0,0.072916145,0.35,1
23225,0.228070617,0.076718214,8.450418636,0.018606012,0,0.114670502,0.21,1
23238,0.547136753,0.671896952,6.834937652,0,1,0.529532909,0.016704,1
23238,0.672237966,0.520653208,7.219760584,0,1,0.485356844,0.245328,1
23238,0.809798161,0.645163421,7.82010869,0,0,0.56235066,0.373337,1
23238,0.571269533,0.543770534,8.647792246,0,0,0.692228539,0.21,1
23245,2.277608329,2.255017357,7.055722716,0,0,0.068715524,0.35,1
23245,2.733653666,2.213098604,7.205051487,0,0,0.079506236,0.350101,1
23245,2.741506525,2.640794856,7.899286825,0,0,0.03230604,0.364493,1
23245,1.609268736,1.954100396,7.349764444,0,0,0.041119464,0.21,1
23249,1.569599339,0.922483822,7.273689364,0,1,0.216301804,0.350752,1
23249,0.940871117,0.924649201,8.162574931,0,1,0.450401492,0.013082,1
23249,0.878912425,0.733480873,8.19851321,0,0,0.449889346,0.21,1
23252,5.581187799,5.14648251,6.61772429,0.023806701,0,0.129061366,0.351952,1
23252,6.044415657,5.870189069,6.820810634,0.03013635,0,0.091198786,0.35343,1
23252,6.052387975,6.142141628,6.787324103,0.036135524,0,0.101546579,0.370801,1
23252,6.364800078,6.483570969,6.476911592,0.055301989,0,0.042159896,0.21,1
23296,0.488558812,0.421723549,6.10769805,0.203975903,0,0.003785591,0.35,1
23296,0.514619207,0.386549669,6.555420048,0.170360978,0,0.00077527,0.34978,1
23296,0.459275027,0.491638721,6.590144786,0.084608695,0,0.001287363,0.35,1
23296,0.552906767,0.466231286,6.59955004,0.099141258,0,0.003285388,0.21,1
23407,1.339310669,1.300182227,6.569367024,0,1,0.910161097,0.007123,1
23407,3.597659082,0.847256847,6.834216537,0,1,0.757294153,0.00016318,1
23407,1.803595455,1.421471853,8.097492328,0,1,0.941084505,0.000205,1
23407,2.655131044,2.390006739,7.772346179,0,1,0.915017663,0.000016,1
23433,0.151021823,0.133404181,7.922728741,0.076393678,1,0.012467073,0.368543,0
23433,0.146523781,0.142005817,8.184463626,0.15586445,0,0.008656774,0.119579,0
23433,0.087919003,0.104919214,8.179553454,0.123568065,0,0.003578925,0.350082,1
23433,0.078337306,0.079194389,8.061055278,0.142819023,0,0.003093495,0.21,1
23464,0.778369521,0.778369521,3.829277281,0,1,0.524682507,0.017612,0
23464,0.554779485,0.303332668,4.883315654,0,0,0.35577729,0.21,0
23485,0.187837521,0.446114111,7.615391978,0.031227988,0,0.04015027,0.350702,1
23485,0.210084034,0.186741363,7.614805365,0.030812325,1,0.032679739,0.282794,1
23485,0.247691961,0.202657059,7.702510945,0.029723035,0,0.021391578,0.350002,1
23485,0.2081707,0.286234712,7.471943455,0.034608379,0,0.025240697,0.21,1
23537,3.145010175,2.269922228,5.371883485,0.026894622,0,0.015471574,0.256,1
23537,3.559020892,2.632580865,6.049566578,0.047216317,0,0.019403287,0.256,1
23537,1.144587942,3.631441469,6.06101393,0.052751806,0,0.003101738,0.20664,1
23537,1.205740861,1.192044049,6.11287659,0.068724279,0,0.002113523,0.21,1
23555,0.231277758,0.221044229,6.34620199,0,1,0.960195897,0.001663,0
23555,0.144429288,0.139491535,6.12511542,0,1,0.945280514,0.003034,1
23555,0.761241591,0.172607105,6.405150207,0,1,0.875553228,0.162339,1
23555,0.429878625,0.354340847,6.347699529,0,1,0.503469587,0.017816,1
23587,0.483240911,0.446888157,6.15476603,0.017161007,0,0.076850034,0.070019,1
23587,0.458435255,0.474752964,6.13889486,0.016914999,0,0.099665795,0.033433,1
23587,0.431154403,0.478917499,6.107544133,0.017704509,1,0.074503996,0.244306,1
23587,0.43180328,0.455414867,6.09558129,0.018731293,1,0.016650416,0.026159,1
23753,0.667186608,0.637919806,7.411524027,0,0,0.126488868,0.35,1
23753,0.612117023,0.582895003,7.832761948,0,0,0.209500809,0.35,1
23753,0.716650738,0.568855396,7.626858703,0,0,0.093600671,0.35,1
23753,0.781358268,0.618439154,7.996690933,0,0,0.048963616,0.21,1
23809,3.385944002,3.198763717,9.996592458,0,0,0.022721682,0.35,1
23809,3.416666017,3.190090638,9.980436205,0,0,0.022914521,0.35,1
23809,3.249169716,3.173142,9.596151637,0,0,0.033677146,0.35,1
23809,3.374608697,3.218857856,9.890454235,0,0,0.029663913,0.21,1
23810,2.496943542,2.772252837,4.391576811,0,1,0.194867432,0.047685,0
23810,3.299320597,3.495032182,4.259180805,0,1,0.170655394,0.001325,0
23810,4.400320192,3.432435754,5.46972542,0,1,0.173103176,0.151544,0
23810,5.192258191,5.412892392,4.28500459,0,1,0.137083298,0.129026,0
23812,0.176212648,0.276121154,10.94748177,0,0,0.186343092,0.350162,1
23812,0.12853006,0.141737265,10.56912161,0,0,0.148948027,0.35,1
23812,0.118663403,0.102267315,10.60812643,0,0,0.160832269,0.356969,1
23812,0.064766287,0.088627551,10.61432093,0,0,0.239456304,0.21,1
23818,0.874729447,0.320428867,6.571840151,0,0,0.157431606,0.028878,1
23818,0.694093124,0.74034933,6.913163826,0,1,0.17779052,0.256128,1
23818,0.873773613,0.634419062,6.858301765,0,1,0.229170174,0.00102,1
23818,0.623998058,0.665977271,7.404353309,0,1,0.222401571,0.09448,1
23843,1.423948754,1.255551336,6.479941198,0.203975903,0,0.088243549,0.35,1
23843,1.594812165,1.54293381,6.74596988,0.170360978,0,0.033542039,0.35,1
23843,1.819987316,1.487866751,7.033546289,0.034188391,0,0.03390467,0.35,1
23843,1.587846782,1.560655175,7.539332557,0.165408637,0,0.121324661,0.21,1
23864,0.345337386,0.391076697,6.335276567,0,0,0.01706669,0.35,1
23864,0.346164981,0.449236168,6.741691368,0,1,0.026439905,0.20473,1
23864,0.41593448,0.325778833,7.024379457,0,0,0.034016129,0.198452,1
23864,0.456525429,0.387733926,6.461158597,0,0,0.012429693,0.21,1
23978,0.783460283,0.92491839,7.062467841,0.003155604,1,0.082154516,0.350221,1
23978,0.731441048,0.786026201,8.654779048,0.003384279,1,0.165393013,0.017816,1
23978,0.669235449,0.67937538,8.726809986,0.003548976,0,0.158081525,0.101178,1
23978,0.673829903,0.600983427,8.065707902,0.003278091,0,0.091331269,0.21,1
23990,0.6908907,0.501452928,6.67777452,0,1,0.781786544,0.014908,1
23990,1.125987006,0.599831809,7.059828001,0,0,0.713264023,0.214259,1
23990,1.036566246,0.912347138,6.788946236,0,1,0.717660822,0.336586,1
23990,1.567860076,0.830555153,7.614869559,0,1,0.678784365,0.001125,1
24021,0.326171035,0.457581945,7.749779826,0,0,0.108159527,0.358588,1
24021,0.3258213,0.367288087,7.485267879,0,1,0.087272046,0.360221,1
24021,0.315247568,0.346974148,7.659164457,0,1,0.112668916,0.350022,1
24021,0.326587944,0.315596615,8.250467037,0,0,0.145610055,0.21,1
24040,0.219641148,0.196526532,8.916417188,0,1,0.840885677,0.003335,1
24040,0.094688356,0.230145309,8.668686036,0,1,0.731683447,0.214141,1
24040,0.236682541,0.065354335,8.746126796,0,1,0.773597907,0.085857,1
24040,0.123135906,0.117288356,8.916833601,0,0,0.78170534,0.21,1
24071,2.624860468,1.942949348,6.19393916,0,1,0.246438479,0.028172,1
24071,2.641953706,2.565265762,6.689845694,0,1,0.282686886,0.026078,1
24071,3.819570423,2.218634352,7.251494972,0,0,0.416415717,0.347587,1
24071,0.268577054,2.396139774,7.604615338,0,0,0.516140229,0.21,1
24073,25.0918471,15.19359796,6.247213227,0.203975903,0,0.182968364,0.350049,1
24073,20.16294148,15.49875003,6.445148227,0.170360978,0,0.006632827,0.35,1
24073,15.36827502,15.86792227,6.388367101,0.144583184,0,0.005440673,0.35,1
24073,17.69693385,15.85238698,5.749337761,0.165408637,0,0.007012225,0.21,1
24076,4.724724301,4.177399307,7.180934162,0.051673234,0,0.032009097,0.35,1
24076,5.066506314,4.297197835,7.526082384,0,0,0.094944558,0.35,1
24076,5.856680656,5.072245302,8.144385643,0,0,0.037790443,0.21,1
24099,4.331097475,4.27570234,5.225949879,0.005634763,0,0.017874331,0.365991,1
24099,4.20153356,4.321327284,5.554388796,0.006182257,0,0.019714696,0.350031,1
24099,4.044122225,4.184089998,5.504922916,0.006333417,0,0.018928026,0.359271,1
24099,2.522820546,2.291651378,5.33880132,0.005027012,1,0.010792128,0.21,1
24135,2.285322541,1.424622393,6.631592998,0.004732524,0,0.56771711,0.352382,1
24135,2.64043331,1.977836896,7.157838174,0,0,0.538322265,0.35,1
24135,1.895377528,1.856092304,7.48542174,0,0,0.259199066,0.35,1
24135,2.116398517,1.597333243,7.822064345,0,0,0.331215347,0.21,1
24157,13.54533097,5.63273674,6.963070281,0,0,0.114863392,0.368,0
24157,4.768732843,4.780013826,7.731855719,0.009233625,0,0.041933094,0.350003,0
24157,5.127148553,4.959268639,8.059702721,0.01785742,0,0.05547018,0.35,0
24157,4.986683896,5.017234558,8.056641408,0.01938022,0,0.03405782,0.21,0
24171,13.11169253,12.7680093,8.053082068,0.046523432,0,0.16817186,0.331,1
24171,14.5644357,13.7737755,7.584189157,0.05092363,0,0.194449091,0.331,1
24171,14.1826674,13.95914247,7.436386714,0.045554143,0,0.149730902,0.331,1
24171,17.16608435,14.33178671,7.379595227,0.045148849,0,0.212602035,0.21,1
24176,2.606695823,1.210978736,6.298465306,0,1,0.872545619,0.032983,1
24176,3.813366243,3.281754319,6.424394276,0,1,0.698727929,0.011222,1
24176,4.803776793,4.493891798,6.185837362,0,1,0.66522352,0.005429,1
24176,3.290810714,3.202434268,6.764668297,0,1,0.590910277,0.00001,1
24197,1.066038957,1.09980183,8.789117063,0,0,0.232262119,0.35,1
24197,1.256480678,1.027239754,9.241520285,0,0,0.255993321,0.35,1
24197,1.129381306,1.122494479,9.51939175,0,0,0.275432236,0.35,1
24197,1.17188745,1.258725247,9.681363606,0,0,0.080524331,0.21,1
24216,0.227951153,0.208955224,8.761136854,0.007598372,0,0.055386703,0.35,1
24216,0.160580304,0.232564578,8.943727424,0.008222819,1,0.065920983,0.35,1
24216,0.223483933,0.175163083,8.875147602,0.009784972,1,0.049740275,0.358389,1
24216,0.08917315,0.227545278,9.167101822,0.010700778,0,0.05685557,0.21,1
24249,0.868819563,0.732141536,6.539454444,0,1,0.597848845,0.103329,1
24249,2.209964764,0.657292456,6.636383468,0,1,0.216708927,0.00214,1
24249,0.979025729,0.814055466,7.670643005,0,1,0.148359213,0.041891,1
24249,0.459814923,0.52790416,8.159225446,0,1,0.312997261,0.000028,1
24293,0.487960963,0.495960323,7.320128233,0.022478202,1,0.082233421,0.350018,1
24293,0.394873571,0.422583997,7.223518988,0.022445445,0,0.198475927,0.059855,1
24293,0.440369622,0.411492925,7.49125605,0.025267109,0,0.169722784,0.017215,1
24293,0.380469245,0.429789333,7.279058905,0.02656239,0,0.114563517,0.128599,1
24316,0.100031911,0.126903263,10.31639106,0,0,0.514525067,0.35,1
24316,0.062309331,0.136680863,10.13148078,0,0,0.14400871,0.35,1
24316,0.082529537,0.054017815,10.48684778,0,0,0.250793569,0.352505,1
24316,0.080872281,0.087344714,10.19465353,0,0,0.211660276,0.21,1
24344,4.145745586,4.046300835,10.34151051,0,1,0.448750738,0.258319,1
24344,2.915333437,3.576272608,9.814237381,0,1,0.511711424,0.120832,1
24344,2.399059902,2.381575482,10.54409051,0,0,0.589437887,0.301174,1
24344,0.233721396,1.362029927,10.6521771,0,0,0.508037755,0.21,1
24350,3.801853725,3.874116815,7.635471191,0.018120851,0,0.008515148,0.35,1
24350,3.568805669,3.453240721,7.742485699,0.019241814,0,0.00798949,0.35,1
24350,2.899185329,3.009287382,7.440234169,0.018620324,0,0.007589027,0.35,1
24350,2.726865348,2.820264077,7.473074543,0.019369977,0,0.001566768,0.21,1
24351,0.258901033,0.220380333,6.219495635,0,0,0.564349223,0.281,0
24351,0.229580011,0.242334456,6.067237383,0,0,0.354257164,0.293,0
24351,0.278073657,0.22057368,6.083301703,0,1,0.243903589,0.356055,0
24351,0.281997174,0.249255929,6.416181118,0,0,0.258024245,0.21,0
24352,0.624199799,0.804904215,7.101193318,0,1,0.275080006,0.061883,1
24352,0.773819696,0.725331765,7.269086728,0.008037603,1,0.330875817,0.350034,1
